2022-03-28T00:00:01.277907,19.3,35.1
2022-03-28T00:00:01.295558,19.3,35.1
2022-03-28T00:00:03.284020,19.3,35.1
2022-03-28T00:00:03.302853,19.3,35.1
2022-03-28T00:00:05.290627,19.4,35.1
2022-03-28T00:00:05.309645,19.4,35.1
2022-03-28T00:00:07.297763,19.4,35.1
2022-03-28T00:00:07.315942,19.4,35.1
2022-03-28T00:00:09.304003,19.3,35.1
2022-03-28T00:00:09.322858,19.3,35.1
2022-03-28T00:00:11.310971,19.3,35.1
2022-03-28T00:00:11.329470,19.3,35.1
2022-03-28T00:00:13.317466,19.3,35.1
2022-03-28T00:00:13.335351,19.3,35.1
2022-03-28T00:00:15.323387,19.4,35.1
2022-03-28T00:00:15.342231,19.4,35.1
2022-03-28T00:00:17.330324,19.3,35.1
2022-03-28T00:00:17.348197,19.3,35.0
2022-03-28T00:00:19.336303,19.3,35.0
2022-03-28T00:00:19.355084,19.3,35.0
2022-03-28T00:00:21.343281,19.4,35.0
2022-03-28T00:00:21.362277,19.4,35.1
2022-03-28T00:00:23.350217,19.4,35.1
2022-03-28T00:00:23.368312,19.4,35.1
2022-03-28T00:00:25.356316,19.4,35.1
2022-03-28T00:00:25.375181,19.4,35.1
2022-03-28T00:00:27.363390,19.3,35.1
2022-03-28T00:00:27.381083,19.3,35.0
2022-03-28T00:00:29.369072,19.3,35.0
2022-03-28T00:00:29.388018,19.3,35.0
2022-03-28T00:00:31.376307,19.4,35.0
2022-03-28T00:00:31.394938,19.4,35.0
2022-03-28T00:00:33.381922,19.4,35.0
2022-03-28T00:00:33.400835,19.4,35.0
2022-03-28T00:00:35.389008,19.4,35.0
2022-03-28T00:00:36.626611,19.4,35.0
2022-03-28T00:00:37.395538,19.4,35.0
2022-03-28T00:00:37.413400,19.4,35.0
2022-03-28T00:00:39.401764,19.4,35.0
2022-03-28T00:00:39.420650,19.4,35.0
2022-03-28T00:00:41.408988,19.4,35.0
2022-03-28T00:00:41.426642,19.4,35.0
2022-03-28T00:00:43.414675,19.4,35.0
2022-03-28T00:00:43.433531,19.4,35.0
2022-03-28T00:00:45.421623,19.4,35.0
2022-03-28T00:00:45.439453,19.4,35.0
2022-03-28T00:00:47.427736,19.4,35.0
2022-03-28T00:00:47.446456,19.4,35.0
2022-03-28T00:00:49.434477,19.4,35.0
2022-03-28T00:00:49.453352,19.4,35.0
2022-03-28T00:00:51.440736,19.4,35.0
2022-03-28T00:00:51.459352,19.4,35.0
2022-03-28T00:00:53.447318,19.4,35.0
2022-03-28T00:00:53.466230,19.4,35.0
2022-03-28T00:00:55.454310,19.4,35.0
2022-03-28T00:00:55.472233,19.4,35.0
2022-03-28T00:00:57.460529,19.4,35.0
2022-03-28T00:00:57.479143,19.4,34.9
2022-03-28T00:00:59.467150,19.4,34.9
2022-03-28T00:00:59.485033,19.4,35.0
2022-03-28T00:01:01.473123,19.4,35.0
2022-03-28T00:01:01.492042,19.4,35.0
2022-03-28T00:01:03.480077,19.4,35.0
2022-03-28T00:01:03.498897,19.4,34.9
2022-03-28T00:01:05.485966,19.4,34.9
2022-03-28T00:01:05.504860,19.4,34.9
2022-03-28T00:01:07.492856,19.4,34.9
2022-03-28T00:01:07.511756,19.4,35.0
2022-03-28T00:01:09.498786,19.4,35.0
2022-03-28T00:01:09.517698,19.4,34.9
2022-03-28T00:01:11.505764,19.4,34.9
2022-03-28T00:01:11.524667,19.4,34.9
2022-03-28T00:01:13.511724,19.4,34.9
2022-03-28T00:01:13.530589,19.4,34.9
2022-03-28T00:01:15.518673,19.4,34.9
2022-03-28T00:01:15.537546,19.4,34.9
2022-03-28T00:01:17.525740,19.4,34.9
2022-03-28T00:01:17.543501,19.4,34.9
2022-03-28T00:01:19.531534,19.5,34.9
2022-03-28T00:01:19.550419,19.5,35.0
2022-03-28T00:01:21.538494,19.4,35.0
2022-03-28T00:01:21.556403,19.4,34.9
2022-03-28T00:01:23.544412,19.4,34.9
2022-03-28T00:01:23.563260,19.4,34.9
2022-03-28T00:01:25.551309,19.4,34.9
2022-03-28T00:01:25.569221,19.4,34.9
2022-03-28T00:01:27.557212,19.4,34.9
2022-03-28T00:01:27.576197,19.4,34.9
2022-03-28T00:01:29.564215,19.4,34.9
2022-03-28T00:01:29.582074,19.4,34.9
2022-03-28T00:01:31.570147,19.4,34.9
2022-03-28T00:01:31.589090,19.4,34.9
2022-03-28T00:01:33.577017,19.4,34.9
2022-03-28T00:01:33.595997,19.4,34.9
2022-03-28T00:01:35.583025,19.4,34.9
2022-03-28T00:01:36.814839,19.4,34.9
2022-03-28T00:01:37.589676,19.4,34.9
2022-03-28T00:01:37.608552,19.4,34.9
2022-03-28T00:01:39.596006,19.4,34.9
2022-03-28T00:01:39.614783,19.4,34.9
2022-03-28T00:01:41.602890,19.4,34.9
2022-03-28T00:01:41.621736,19.4,34.9
2022-03-28T00:01:43.608727,19.4,34.9
2022-03-28T00:01:43.627631,19.4,34.9
2022-03-28T00:01:45.615723,19.4,34.9
2022-03-28T00:01:45.634586,19.4,34.9
2022-03-28T00:01:47.622773,19.5,34.9
2022-03-28T00:01:47.640572,19.5,35.0
2022-03-28T00:01:49.628627,19.4,35.0
2022-03-28T00:01:49.647471,19.4,34.9
2022-03-28T00:01:51.635541,19.4,34.9
2022-03-28T00:01:51.653400,19.4,34.9
2022-03-28T00:01:53.641423,19.4,34.9
2022-03-28T00:01:53.660365,19.4,34.9
2022-03-28T00:01:55.648463,19.4,34.9
2022-03-28T00:01:55.666280,19.4,35.0
2022-03-28T00:01:57.654224,19.4,35.0
2022-03-28T00:01:57.673183,19.4,35.0
2022-03-28T00:01:59.661216,19.4,35.0
2022-03-28T00:01:59.680187,19.4,34.9
2022-03-28T00:02:01.667230,19.4,34.9
2022-03-28T00:02:01.686092,19.4,34.9
2022-03-28T00:02:03.674093,19.5,34.9
2022-03-28T00:02:03.693016,19.5,35.0
2022-03-28T00:02:05.681082,19.5,35.0
2022-03-28T00:02:05.698957,19.5,35.0
2022-03-28T00:02:07.686946,19.5,35.0
2022-03-28T00:02:07.705877,19.5,35.0
2022-03-28T00:02:09.693901,19.5,35.0
2022-03-28T00:02:09.712833,19.5,35.0
2022-03-28T00:02:11.699965,19.4,35.0
2022-03-28T00:02:11.718788,19.4,34.9
2022-03-28T00:02:13.706759,19.5,34.9
2022-03-28T00:02:13.725689,19.5,35.0
2022-03-28T00:02:15.713764,19.5,35.0
2022-03-28T00:02:15.731650,19.5,35.0
2022-03-28T00:02:17.719616,19.5,35.0
2022-03-28T00:02:17.738557,19.5,35.0
2022-03-28T00:02:19.726716,19.5,35.0
2022-03-28T00:02:19.744575,19.5,35.0
2022-03-28T00:02:21.732642,19.4,35.0
2022-03-28T00:02:21.751487,19.4,34.9
2022-03-28T00:02:23.739487,19.5,34.9
2022-03-28T00:02:23.758400,19.5,35.0
2022-03-28T00:02:25.746447,19.5,35.0
2022-03-28T00:02:25.764394,19.5,35.0
2022-03-28T00:02:27.752395,19.5,35.0
2022-03-28T00:02:27.771273,19.5,35.0
2022-03-28T00:02:29.759282,19.5,35.0
2022-03-28T00:02:29.777221,19.5,35.0
2022-03-28T00:02:31.765290,19.5,35.0
2022-03-28T00:02:31.784229,19.5,34.9
2022-03-28T00:02:33.772218,19.5,34.9
2022-03-28T00:02:33.791100,19.5,35.0
2022-03-28T00:02:35.779151,19.5,35.0
2022-03-28T00:02:37.053946,19.5,34.9
2022-03-28T00:02:37.784813,19.5,34.9
2022-03-28T00:02:37.803689,19.5,34.9
2022-03-28T00:02:39.792132,19.5,34.9
2022-03-28T00:02:39.810944,19.5,34.9
2022-03-28T00:02:41.798005,19.5,34.9
2022-03-28T00:02:41.816877,19.5,34.9
2022-03-28T00:02:43.804878,19.5,34.9
2022-03-28T00:02:43.823780,19.5,34.9
2022-03-28T00:02:45.811921,19.5,34.9
2022-03-28T00:02:45.829750,19.5,34.9
2022-03-28T00:02:47.817725,19.5,34.9
2022-03-28T00:02:47.836669,19.5,34.9
2022-03-28T00:02:49.824703,19.5,34.9
2022-03-28T00:02:49.843596,19.5,34.9
2022-03-28T00:02:51.831716,19.5,34.9
2022-03-28T00:02:51.849562,19.5,34.9
2022-03-28T00:02:53.837565,19.5,34.9
2022-03-28T00:02:53.856506,19.5,35.0
2022-03-28T00:02:55.844566,19.5,35.0
2022-03-28T00:02:55.863426,19.5,34.9
2022-03-28T00:02:57.850414,19.4,34.9
2022-03-28T00:02:57.869344,19.4,34.8
2022-03-28T00:02:59.857378,19.5,34.8
2022-03-28T00:02:59.876389,19.5,34.9
2022-03-28T00:03:01.864433,19.5,34.9
2022-03-28T00:03:01.882262,19.5,34.9
2022-03-28T00:03:03.870261,19.5,34.9
2022-03-28T00:03:03.889188,19.5,34.9
2022-03-28T00:03:05.877230,19.5,34.9
2022-03-28T00:03:05.896178,19.5,34.9
2022-03-28T00:03:07.884183,19.5,34.9
2022-03-28T00:03:07.902043,19.5,34.9
2022-03-28T00:03:09.890053,19.5,34.9
2022-03-28T00:03:09.908987,19.5,34.9
2022-03-28T00:03:11.897057,19.5,34.9
2022-03-28T00:03:11.916003,19.5,34.9
2022-03-28T00:03:13.904008,19.5,34.9
2022-03-28T00:03:13.921869,19.5,34.9
2022-03-28T00:03:15.909936,19.5,34.9
2022-03-28T00:03:15.928830,19.5,34.9
2022-03-28T00:03:17.916802,19.5,34.9
2022-03-28T00:03:17.934736,19.5,34.9
2022-03-28T00:03:19.922751,19.5,34.9
2022-03-28T00:03:19.941668,19.5,34.9
2022-03-28T00:03:21.929725,19.5,34.9
2022-03-28T00:03:21.948640,19.5,34.9
2022-03-28T00:03:23.936693,19.5,34.9
2022-03-28T00:03:23.954579,19.5,34.9
2022-03-28T00:03:25.942603,19.5,34.9
2022-03-28T00:03:25.961524,19.5,34.9
2022-03-28T00:03:27.949499,19.5,34.9
2022-03-28T00:03:27.968469,19.5,34.9
2022-03-28T00:03:29.955436,19.5,34.9
2022-03-28T00:03:29.974365,19.5,34.9
2022-03-28T00:03:31.962426,19.6,34.9
2022-03-28T00:03:31.981323,19.6,34.9
2022-03-28T00:03:33.969296,19.5,34.9
2022-03-28T00:03:33.987216,19.5,34.9
2022-03-28T00:03:35.975292,19.5,34.9
2022-03-28T00:03:37.252866,19.5,34.9
2022-03-28T00:03:37.981964,19.5,34.9
2022-03-28T00:03:38.000845,19.5,34.9
2022-03-28T00:03:39.989208,19.5,34.9
2022-03-28T00:03:40.007101,19.5,34.9
2022-03-28T00:03:41.995149,19.6,34.9
2022-03-28T00:03:42.014026,19.6,34.9
2022-03-28T00:03:44.002012,19.6,34.9
2022-03-28T00:03:44.020009,19.6,35.0
2022-03-28T00:03:46.008080,19.5,35.0
2022-03-28T00:03:46.026896,19.5,34.9
2022-03-28T00:03:48.015052,19.5,34.9
2022-03-28T00:03:48.033876,19.5,34.9
2022-03-28T00:03:50.021869,19.5,34.9
2022-03-28T00:03:50.039763,19.5,34.9
2022-03-28T00:03:52.027830,19.5,34.9
2022-03-28T00:03:52.046703,19.5,34.8
2022-03-28T00:03:54.034680,19.5,34.8
2022-03-28T00:03:54.052660,19.5,34.8
2022-03-28T00:03:56.040771,19.5,34.8
2022-03-28T00:03:56.059636,19.5,34.9
2022-03-28T00:03:58.047571,19.5,34.9
2022-03-28T00:03:58.066517,19.5,34.8
2022-03-28T00:04:00.053557,19.5,34.8
2022-03-28T00:04:00.072486,19.5,34.9
2022-03-28T00:04:02.060601,19.5,34.9
2022-03-28T00:04:02.079422,19.5,34.8
2022-03-28T00:04:04.067418,19.5,34.8
2022-03-28T00:04:04.085329,19.5,34.9
2022-03-28T00:04:06.073376,19.5,34.9
2022-03-28T00:04:06.092332,19.5,34.9
2022-03-28T00:04:08.080332,19.6,34.9
2022-03-28T00:04:08.098185,19.6,34.9
2022-03-28T00:04:10.086209,19.5,34.9
2022-03-28T00:04:10.105138,19.5,34.8
2022-03-28T00:04:12.093199,19.5,34.8
2022-03-28T00:04:12.112140,19.5,34.8
2022-03-28T00:04:14.099069,19.5,34.8
2022-03-28T00:04:14.118003,19.5,34.8
2022-03-28T00:04:16.106074,19.5,34.8
2022-03-28T00:04:16.124988,19.5,34.8
2022-03-28T00:04:18.112013,19.5,34.8
2022-03-28T00:04:18.130868,19.5,34.8
2022-03-28T00:04:20.118962,19.6,34.8
2022-03-28T00:04:20.137854,19.6,34.9
2022-03-28T00:04:22.125823,19.6,34.9
2022-03-28T00:04:22.143755,19.6,34.9
2022-03-28T00:04:24.131762,19.6,34.9
