"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+03:00","Lopetusaika UTC+03:00","Tuulivoimatuotanto - reaaliaikatieto"
"2021-03-16 11:04:00","2021-03-16 11:04:00","2021-03-16 14:04:00","2021-03-16 14:04:00","131.0"
"2021-03-16 11:07:00","2021-03-16 11:07:00","2021-03-16 14:07:00","2021-03-16 14:07:00","140.0"
"2021-03-16 11:10:00","2021-03-16 11:10:00","2021-03-16 14:10:00","2021-03-16 14:10:00","141.48"
"2021-03-16 11:13:00","2021-03-16 11:13:00","2021-03-16 14:13:00","2021-03-16 14:13:00","140.0"
"2021-03-16 11:16:00","2021-03-16 11:16:00","2021-03-16 14:16:00","2021-03-16 14:16:00","143.0"
"2021-03-16 11:19:00","2021-03-16 11:19:00","2021-03-16 14:19:00","2021-03-16 14:19:00","147.0"
"2021-03-16 11:22:00","2021-03-16 11:22:00","2021-03-16 14:22:00","2021-03-16 14:22:00","150.0"
"2021-03-16 11:25:00","2021-03-16 11:25:00","2021-03-16 14:25:00","2021-03-16 14:25:00","149.0"
"2021-03-16 11:28:00","2021-03-16 11:28:00","2021-03-16 14:28:00","2021-03-16 14:28:00","151.49"
"2021-03-16 11:31:00","2021-03-16 11:31:00","2021-03-16 14:31:00","2021-03-16 14:31:00","152.0"
"2021-03-16 11:34:00","2021-03-16 11:34:00","2021-03-16 14:34:00","2021-03-16 14:34:00","146.02"
"2021-03-16 11:37:00","2021-03-16 11:37:00","2021-03-16 14:37:00","2021-03-16 14:37:00","144.0"
"2021-03-16 11:40:00","2021-03-16 11:40:00","2021-03-16 14:40:00","2021-03-16 14:40:00","143.49"
"2021-03-16 11:43:00","2021-03-16 11:43:00","2021-03-16 14:43:00","2021-03-16 14:43:00","144.01"
"2021-03-16 11:46:00","2021-03-16 11:46:00","2021-03-16 14:46:00","2021-03-16 14:46:00","143.0"
"2021-03-16 11:49:00","2021-03-16 11:49:00","2021-03-16 14:49:00","2021-03-16 14:49:00","149.49"
"2021-03-16 11:52:00","2021-03-16 11:52:00","2021-03-16 14:52:00","2021-03-16 14:52:00","154.51"
"2021-03-16 11:55:00","2021-03-16 11:55:00","2021-03-16 14:55:00","2021-03-16 14:55:00","164.0"
"2021-03-16 11:58:00","2021-03-16 11:58:00","2021-03-16 14:58:00","2021-03-16 14:58:00","172.98"
"2021-03-16 12:01:00","2021-03-16 12:01:00","2021-03-16 15:01:00","2021-03-16 15:01:00","176.0"
"2021-03-16 12:04:00","2021-03-16 12:04:00","2021-03-16 15:04:00","2021-03-16 15:04:00","184.0"
"2021-03-16 12:07:00","2021-03-16 12:07:00","2021-03-16 15:07:00","2021-03-16 15:07:00","181.01"
"2021-03-16 12:10:00","2021-03-16 12:10:00","2021-03-16 15:10:00","2021-03-16 15:10:00","186.5"
"2021-03-16 12:13:00","2021-03-16 12:13:00","2021-03-16 15:13:00","2021-03-16 15:13:00","183.99"
"2021-03-16 12:16:00","2021-03-16 12:16:00","2021-03-16 15:16:00","2021-03-16 15:16:00","181.02"
"2021-03-16 12:19:00","2021-03-16 12:19:00","2021-03-16 15:19:00","2021-03-16 15:19:00","184.0"
"2021-03-16 12:22:00","2021-03-16 12:22:00","2021-03-16 15:22:00","2021-03-16 15:22:00","190.97"
"2021-03-16 12:25:00","2021-03-16 12:25:00","2021-03-16 15:25:00","2021-03-16 15:25:00","188.99"
"2021-03-16 12:28:00","2021-03-16 12:28:00","2021-03-16 15:28:00","2021-03-16 15:28:00","194.49"
"2021-03-16 12:31:00","2021-03-16 12:31:00","2021-03-16 15:31:00","2021-03-16 15:31:00","194.51"
"2021-03-16 12:34:00","2021-03-16 12:34:00","2021-03-16 15:34:00","2021-03-16 15:34:00","192.51"
"2021-03-16 12:37:00","2021-03-16 12:37:00","2021-03-16 15:37:00","2021-03-16 15:37:00","205.0"
"2021-03-16 12:40:00","2021-03-16 12:40:00","2021-03-16 15:40:00","2021-03-16 15:40:00","207.49"
"2021-03-16 12:43:00","2021-03-16 12:43:00","2021-03-16 15:43:00","2021-03-16 15:43:00","207.99"
"2021-03-16 12:46:00","2021-03-16 12:46:00","2021-03-16 15:46:00","2021-03-16 15:46:00","217.5"
"2021-03-16 12:49:00","2021-03-16 12:49:00","2021-03-16 15:49:00","2021-03-16 15:49:00","217.03"
"2021-03-16 12:52:00","2021-03-16 12:52:00","2021-03-16 15:52:00","2021-03-16 15:52:00","212.06"
"2021-03-16 12:55:00","2021-03-16 12:55:00","2021-03-16 15:55:00","2021-03-16 15:55:00","219.0"
"2021-03-16 12:58:00","2021-03-16 12:58:00","2021-03-16 15:58:00","2021-03-16 15:58:00","219.0"
"2021-03-16 13:01:00","2021-03-16 13:01:00","2021-03-16 16:01:00","2021-03-16 16:01:00","229.49"
"2021-03-16 13:04:00","2021-03-16 13:04:00","2021-03-16 16:04:00","2021-03-16 16:04:00","235.04"
"2021-03-16 13:07:00","2021-03-16 13:07:00","2021-03-16 16:07:00","2021-03-16 16:07:00","232.0"
"2021-03-16 13:10:00","2021-03-16 13:10:00","2021-03-16 16:10:00","2021-03-16 16:10:00","243.01"
"2021-03-16 13:13:00","2021-03-16 13:13:00","2021-03-16 16:13:00","2021-03-16 16:13:00","244.0"
"2021-03-16 13:16:00","2021-03-16 13:16:00","2021-03-16 16:16:00","2021-03-16 16:16:00","253.48"
"2021-03-16 13:19:00","2021-03-16 13:19:00","2021-03-16 16:19:00","2021-03-16 16:19:00","256.0"
"2021-03-16 13:22:00","2021-03-16 13:22:00","2021-03-16 16:22:00","2021-03-16 16:22:00","247.0"
"2021-03-16 13:25:00","2021-03-16 13:25:00","2021-03-16 16:25:00","2021-03-16 16:25:00","255.0"
"2021-03-16 13:28:00","2021-03-16 13:28:00","2021-03-16 16:28:00","2021-03-16 16:28:00","250.5"
"2021-03-16 13:31:00","2021-03-16 13:31:00","2021-03-16 16:31:00","2021-03-16 16:31:00","244.99"
"2021-03-16 13:34:00","2021-03-16 13:34:00","2021-03-16 16:34:00","2021-03-16 16:34:00","236.01"
"2021-03-16 13:37:00","2021-03-16 13:37:00","2021-03-16 16:37:00","2021-03-16 16:37:00","244.0"
"2021-03-16 13:40:00","2021-03-16 13:40:00","2021-03-16 16:40:00","2021-03-16 16:40:00","252.98"
"2021-03-16 13:43:00","2021-03-16 13:43:00","2021-03-16 16:43:00","2021-03-16 16:43:00","247.99"
"2021-03-16 13:46:00","2021-03-16 13:46:00","2021-03-16 16:46:00","2021-03-16 16:46:00","249.02"
"2021-03-16 13:49:00","2021-03-16 13:49:00","2021-03-16 16:49:00","2021-03-16 16:49:00","256.0"
"2021-03-16 13:52:00","2021-03-16 13:52:00","2021-03-16 16:52:00","2021-03-16 16:52:00","252.01"
"2021-03-16 13:55:00","2021-03-16 13:55:00","2021-03-16 16:55:00","2021-03-16 16:55:00","267.48"
"2021-03-16 13:58:00","2021-03-16 13:58:00","2021-03-16 16:58:00","2021-03-16 16:58:00","279.0"
"2021-03-16 14:01:00","2021-03-16 14:01:00","2021-03-16 17:01:00","2021-03-16 17:01:00","277.0"
"2021-03-16 14:04:00","2021-03-16 14:04:00","2021-03-16 17:04:00","2021-03-16 17:04:00","286.97"
"2021-03-16 14:07:00","2021-03-16 14:07:00","2021-03-16 17:07:00","2021-03-16 17:07:00","284.99"
"2021-03-16 14:10:00","2021-03-16 14:10:00","2021-03-16 17:10:00","2021-03-16 17:10:00","283.0"
"2021-03-16 14:13:00","2021-03-16 14:13:00","2021-03-16 17:13:00","2021-03-16 17:13:00","290.99"
"2021-03-16 14:16:00","2021-03-16 14:16:00","2021-03-16 17:16:00","2021-03-16 17:16:00","291.99"
"2021-03-16 14:19:00","2021-03-16 14:19:00","2021-03-16 17:19:00","2021-03-16 17:19:00","295.5"
"2021-03-16 14:22:00","2021-03-16 14:22:00","2021-03-16 17:22:00","2021-03-16 17:22:00","305.97"
"2021-03-16 14:25:00","2021-03-16 14:25:00","2021-03-16 17:25:00","2021-03-16 17:25:00","314.03"
"2021-03-16 14:28:00","2021-03-16 14:28:00","2021-03-16 17:28:00","2021-03-16 17:28:00","320.99"
"2021-03-16 14:31:00","2021-03-16 14:31:00","2021-03-16 17:31:00","2021-03-16 17:31:00","331.95"
"2021-03-16 14:34:00","2021-03-16 14:34:00","2021-03-16 17:34:00","2021-03-16 17:34:00","337.02"
"2021-03-16 14:37:00","2021-03-16 14:37:00","2021-03-16 17:37:00","2021-03-16 17:37:00","339.99"
"2021-03-16 14:40:00","2021-03-16 14:40:00","2021-03-16 17:40:00","2021-03-16 17:40:00","346.01"
"2021-03-16 14:43:00","2021-03-16 14:43:00","2021-03-16 17:43:00","2021-03-16 17:43:00","349.49"
"2021-03-16 14:46:00","2021-03-16 14:46:00","2021-03-16 17:46:00","2021-03-16 17:46:00","345.0"
"2021-03-16 14:49:00","2021-03-16 14:49:00","2021-03-16 17:49:00","2021-03-16 17:49:00","359.5"
"2021-03-16 14:52:00","2021-03-16 14:52:00","2021-03-16 17:52:00","2021-03-16 17:52:00","353.98"
"2021-03-16 14:55:00","2021-03-16 14:55:00","2021-03-16 17:55:00","2021-03-16 17:55:00","363.05"
"2021-03-16 14:58:00","2021-03-16 14:58:00","2021-03-16 17:58:00","2021-03-16 17:58:00","370.99"
"2021-03-16 15:01:00","2021-03-16 15:01:00","2021-03-16 18:01:00","2021-03-16 18:01:00","398.99"
"2021-03-16 15:04:00","2021-03-16 15:04:00","2021-03-16 18:04:00","2021-03-16 18:04:00","412.0"
"2021-03-16 15:07:00","2021-03-16 15:07:00","2021-03-16 18:07:00","2021-03-16 18:07:00","405.01"
"2021-03-16 15:10:00","2021-03-16 15:10:00","2021-03-16 18:10:00","2021-03-16 18:10:00","414.49"
"2021-03-16 15:13:00","2021-03-16 15:13:00","2021-03-16 18:13:00","2021-03-16 18:13:00","407.0"
"2021-03-16 15:16:00","2021-03-16 15:16:00","2021-03-16 18:16:00","2021-03-16 18:16:00","408.01"
"2021-03-16 15:19:00","2021-03-16 15:19:00","2021-03-16 18:19:00","2021-03-16 18:19:00","412.51"
"2021-03-16 15:22:00","2021-03-16 15:22:00","2021-03-16 18:22:00","2021-03-16 18:22:00","406.02"
"2021-03-16 15:25:00","2021-03-16 15:25:00","2021-03-16 18:25:00","2021-03-16 18:25:00","423.45"
"2021-03-16 15:28:00","2021-03-16 15:28:00","2021-03-16 18:28:00","2021-03-16 18:28:00","434.0"
"2021-03-16 15:31:00","2021-03-16 15:31:00","2021-03-16 18:31:00","2021-03-16 18:31:00","431.51"
"2021-03-16 15:34:00","2021-03-16 15:34:00","2021-03-16 18:34:00","2021-03-16 18:34:00","453.99"
"2021-03-16 15:37:00","2021-03-16 15:37:00","2021-03-16 18:37:00","2021-03-16 18:37:00","458.99"
"2021-03-16 15:40:00","2021-03-16 15:40:00","2021-03-16 18:40:00","2021-03-16 18:40:00","460.49"
"2021-03-16 15:43:00","2021-03-16 15:43:00","2021-03-16 18:43:00","2021-03-16 18:43:00","463.03"
"2021-03-16 15:46:00","2021-03-16 15:46:00","2021-03-16 18:46:00","2021-03-16 18:46:00","460.02"
"2021-03-16 15:49:00","2021-03-16 15:49:00","2021-03-16 18:49:00","2021-03-16 18:49:00","462.99"
"2021-03-16 15:52:00","2021-03-16 15:52:00","2021-03-16 18:52:00","2021-03-16 18:52:00","476.98"
"2021-03-16 15:55:00","2021-03-16 15:55:00","2021-03-16 18:55:00","2021-03-16 18:55:00","485.43"
"2021-03-16 15:58:00","2021-03-16 15:58:00","2021-03-16 18:58:00","2021-03-16 18:58:00","485.97"
"2021-03-16 16:01:00","2021-03-16 16:01:00","2021-03-16 19:01:00","2021-03-16 19:01:00","483.96"
"2021-03-16 16:04:00","2021-03-16 16:04:00","2021-03-16 19:04:00","2021-03-16 19:04:00","489.0"
"2021-03-16 16:07:00","2021-03-16 16:07:00","2021-03-16 19:07:00","2021-03-16 19:07:00","489.48"
"2021-03-16 16:10:00","2021-03-16 16:10:00","2021-03-16 19:10:00","2021-03-16 19:10:00","484.01"
"2021-03-16 16:13:00","2021-03-16 16:13:00","2021-03-16 19:13:00","2021-03-16 19:13:00","491.95"
"2021-03-16 16:16:00","2021-03-16 16:16:00","2021-03-16 19:16:00","2021-03-16 19:16:00","505.94"
"2021-03-16 16:19:00","2021-03-16 16:19:00","2021-03-16 19:19:00","2021-03-16 19:19:00","511.99"
"2021-03-16 16:22:00","2021-03-16 16:22:00","2021-03-16 19:22:00","2021-03-16 19:22:00","508.51"
"2021-03-16 16:25:00","2021-03-16 16:25:00","2021-03-16 19:25:00","2021-03-16 19:25:00","515.48"
"2021-03-16 16:28:00","2021-03-16 16:28:00","2021-03-16 19:28:00","2021-03-16 19:28:00","518.5"
"2021-03-16 16:31:00","2021-03-16 16:31:00","2021-03-16 19:31:00","2021-03-16 19:31:00","513.96"
"2021-03-16 16:34:00","2021-03-16 16:34:00","2021-03-16 19:34:00","2021-03-16 19:34:00","518.0"
"2021-03-16 16:37:00","2021-03-16 16:37:00","2021-03-16 19:37:00","2021-03-16 19:37:00","532.99"
"2021-03-16 16:40:00","2021-03-16 16:40:00","2021-03-16 19:40:00","2021-03-16 19:40:00","534.48"
"2021-03-16 16:43:00","2021-03-16 16:43:00","2021-03-16 19:43:00","2021-03-16 19:43:00","554.49"
"2021-03-16 16:46:00","2021-03-16 16:46:00","2021-03-16 19:46:00","2021-03-16 19:46:00","566.0"
"2021-03-16 16:49:00","2021-03-16 16:49:00","2021-03-16 19:49:00","2021-03-16 19:49:00","573.0"
"2021-03-16 16:52:00","2021-03-16 16:52:00","2021-03-16 19:52:00","2021-03-16 19:52:00","577.99"
"2021-03-16 16:55:00","2021-03-16 16:55:00","2021-03-16 19:55:00","2021-03-16 19:55:00","568.5"
"2021-03-16 16:58:00","2021-03-16 16:58:00","2021-03-16 19:58:00","2021-03-16 19:58:00","562.97"
"2021-03-16 17:01:00","2021-03-16 17:01:00","2021-03-16 20:01:00","2021-03-16 20:01:00","562.9"
"2021-03-16 17:04:00","2021-03-16 17:04:00","2021-03-16 20:04:00","2021-03-16 20:04:00","557.95"
"2021-03-16 17:07:00","2021-03-16 17:07:00","2021-03-16 20:07:00","2021-03-16 20:07:00","557.48"
"2021-03-16 17:10:00","2021-03-16 17:10:00","2021-03-16 20:10:00","2021-03-16 20:10:00","548.02"
"2021-03-16 17:13:00","2021-03-16 17:13:00","2021-03-16 20:13:00","2021-03-16 20:13:00","547.5"
"2021-03-16 17:16:00","2021-03-16 17:16:00","2021-03-16 20:16:00","2021-03-16 20:16:00","550.0"
"2021-03-16 17:19:00","2021-03-16 17:19:00","2021-03-16 20:19:00","2021-03-16 20:19:00","548.51"
"2021-03-16 17:22:00","2021-03-16 17:22:00","2021-03-16 20:22:00","2021-03-16 20:22:00","551.0"
"2021-03-16 17:25:00","2021-03-16 17:25:00","2021-03-16 20:25:00","2021-03-16 20:25:00","553.99"
"2021-03-16 17:28:00","2021-03-16 17:28:00","2021-03-16 20:28:00","2021-03-16 20:28:00","552.52"
"2021-03-16 17:31:00","2021-03-16 17:31:00","2021-03-16 20:31:00","2021-03-16 20:31:00","555.52"
"2021-03-16 17:34:00","2021-03-16 17:34:00","2021-03-16 20:34:00","2021-03-16 20:34:00","565.01"
"2021-03-16 17:37:00","2021-03-16 17:37:00","2021-03-16 20:37:00","2021-03-16 20:37:00","570.52"
"2021-03-16 17:40:00","2021-03-16 17:40:00","2021-03-16 20:40:00","2021-03-16 20:40:00","574.99"
"2021-03-16 17:43:00","2021-03-16 17:43:00","2021-03-16 20:43:00","2021-03-16 20:43:00","587.49"
"2021-03-16 17:46:00","2021-03-16 17:46:00","2021-03-16 20:46:00","2021-03-16 20:46:00","596.0"
"2021-03-16 17:49:00","2021-03-16 17:49:00","2021-03-16 20:49:00","2021-03-16 20:49:00","605.99"
"2021-03-16 17:52:00","2021-03-16 17:52:00","2021-03-16 20:52:00","2021-03-16 20:52:00","603.98"
"2021-03-16 17:55:00","2021-03-16 17:55:00","2021-03-16 20:55:00","2021-03-16 20:55:00","615.5"
"2021-03-16 17:58:00","2021-03-16 17:58:00","2021-03-16 20:58:00","2021-03-16 20:58:00","622.01"
"2021-03-16 18:01:00","2021-03-16 18:01:00","2021-03-16 21:01:00","2021-03-16 21:01:00","636.99"
"2021-03-16 18:04:00","2021-03-16 18:04:00","2021-03-16 21:04:00","2021-03-16 21:04:00","638.99"
"2021-03-16 18:07:00","2021-03-16 18:07:00","2021-03-16 21:07:00","2021-03-16 21:07:00","644.5"
"2021-03-16 18:10:00","2021-03-16 18:10:00","2021-03-16 21:10:00","2021-03-16 21:10:00","642.97"
"2021-03-16 18:13:00","2021-03-16 18:13:00","2021-03-16 21:13:00","2021-03-16 21:13:00","638.99"
"2021-03-16 18:16:00","2021-03-16 18:16:00","2021-03-16 21:16:00","2021-03-16 21:16:00","635.0"
"2021-03-16 18:19:00","2021-03-16 18:19:00","2021-03-16 21:19:00","2021-03-16 21:19:00","636.5"
"2021-03-16 18:22:00","2021-03-16 18:22:00","2021-03-16 21:22:00","2021-03-16 21:22:00","623.99"
"2021-03-16 18:25:00","2021-03-16 18:25:00","2021-03-16 21:25:00","2021-03-16 21:25:00","622.49"
"2021-03-16 18:28:00","2021-03-16 18:28:00","2021-03-16 21:28:00","2021-03-16 21:28:00","611.52"
"2021-03-16 18:31:00","2021-03-16 18:31:00","2021-03-16 21:31:00","2021-03-16 21:31:00","608.0"
"2021-03-16 18:34:00","2021-03-16 18:34:00","2021-03-16 21:34:00","2021-03-16 21:34:00","606.0"
"2021-03-16 18:37:00","2021-03-16 18:37:00","2021-03-16 21:37:00","2021-03-16 21:37:00","600.02"
"2021-03-16 18:40:00","2021-03-16 18:40:00","2021-03-16 21:40:00","2021-03-16 21:40:00","615.99"
"2021-03-16 18:43:00","2021-03-16 18:43:00","2021-03-16 21:43:00","2021-03-16 21:43:00","610.51"
"2021-03-16 18:46:00","2021-03-16 18:46:00","2021-03-16 21:46:00","2021-03-16 21:46:00","612.01"
"2021-03-16 18:49:00","2021-03-16 18:49:00","2021-03-16 21:49:00","2021-03-16 21:49:00","614.99"
"2021-03-16 18:52:00","2021-03-16 18:52:00","2021-03-16 21:52:00","2021-03-16 21:52:00","613.02"
"2021-03-16 18:55:00","2021-03-16 18:55:00","2021-03-16 21:55:00","2021-03-16 21:55:00","607.49"
"2021-03-16 18:58:00","2021-03-16 18:58:00","2021-03-16 21:58:00","2021-03-16 21:58:00","614.51"
"2021-03-16 19:01:00","2021-03-16 19:01:00","2021-03-16 22:01:00","2021-03-16 22:01:00","613.0"
"2021-03-16 19:04:00","2021-03-16 19:04:00","2021-03-16 22:04:00","2021-03-16 22:04:00","611.0"
"2021-03-16 19:07:00","2021-03-16 19:07:00","2021-03-16 22:07:00","2021-03-16 22:07:00","623.49"
"2021-03-16 19:10:00","2021-03-16 19:10:00","2021-03-16 22:10:00","2021-03-16 22:10:00","620.53"
"2021-03-16 19:13:00","2021-03-16 19:13:00","2021-03-16 22:13:00","2021-03-16 22:13:00","623.99"
"2021-03-16 19:16:00","2021-03-16 19:16:00","2021-03-16 22:16:00","2021-03-16 22:16:00","631.49"
"2021-03-16 19:19:00","2021-03-16 19:19:00","2021-03-16 22:19:00","2021-03-16 22:19:00","643.47"
"2021-03-16 19:22:00","2021-03-16 19:22:00","2021-03-16 22:22:00","2021-03-16 22:22:00","648.0"
"2021-03-16 19:25:00","2021-03-16 19:25:00","2021-03-16 22:25:00","2021-03-16 22:25:00","652.02"
"2021-03-16 19:28:00","2021-03-16 19:28:00","2021-03-16 22:28:00","2021-03-16 22:28:00","649.0"
"2021-03-16 19:31:00","2021-03-16 19:31:00","2021-03-16 22:31:00","2021-03-16 22:31:00","647.0"
"2021-03-16 19:34:00","2021-03-16 19:34:00","2021-03-16 22:34:00","2021-03-16 22:34:00","645.5"
"2021-03-16 19:37:00","2021-03-16 19:37:00","2021-03-16 22:37:00","2021-03-16 22:37:00","650.99"
"2021-03-16 19:40:00","2021-03-16 19:40:00","2021-03-16 22:40:00","2021-03-16 22:40:00","658.99"
"2021-03-16 19:43:00","2021-03-16 19:43:00","2021-03-16 22:43:00","2021-03-16 22:43:00","663.0"
"2021-03-16 19:46:00","2021-03-16 19:46:00","2021-03-16 22:46:00","2021-03-16 22:46:00","663.49"
"2021-03-16 19:49:00","2021-03-16 19:49:00","2021-03-16 22:49:00","2021-03-16 22:49:00","680.01"
"2021-03-16 19:52:00","2021-03-16 19:52:00","2021-03-16 22:52:00","2021-03-16 22:52:00","682.0"
"2021-03-16 19:55:00","2021-03-16 19:55:00","2021-03-16 22:55:00","2021-03-16 22:55:00","684.51"
"2021-03-16 19:58:00","2021-03-16 19:58:00","2021-03-16 22:58:00","2021-03-16 22:58:00","696.0"
"2021-03-16 20:01:00","2021-03-16 20:01:00","2021-03-16 23:01:00","2021-03-16 23:01:00","703.95"
"2021-03-16 20:04:00","2021-03-16 20:04:00","2021-03-16 23:04:00","2021-03-16 23:04:00","709.49"
"2021-03-16 20:07:00","2021-03-16 20:07:00","2021-03-16 23:07:00","2021-03-16 23:07:00","712.97"
"2021-03-16 20:10:00","2021-03-16 20:10:00","2021-03-16 23:10:00","2021-03-16 23:10:00","717.99"
"2021-03-16 20:13:00","2021-03-16 20:13:00","2021-03-16 23:13:00","2021-03-16 23:13:00","723.48"
"2021-03-16 20:16:00","2021-03-16 20:16:00","2021-03-16 23:16:00","2021-03-16 23:16:00","736.99"
"2021-03-16 20:19:00","2021-03-16 20:19:00","2021-03-16 23:19:00","2021-03-16 23:19:00","733.95"
"2021-03-16 20:22:00","2021-03-16 20:22:00","2021-03-16 23:22:00","2021-03-16 23:22:00","729.97"
"2021-03-16 20:25:00","2021-03-16 20:25:00","2021-03-16 23:25:00","2021-03-16 23:25:00","738.05"
"2021-03-16 20:28:00","2021-03-16 20:28:00","2021-03-16 23:28:00","2021-03-16 23:28:00","734.0"
"2021-03-16 20:31:00","2021-03-16 20:31:00","2021-03-16 23:31:00","2021-03-16 23:31:00","732.99"
"2021-03-16 20:34:00","2021-03-16 20:34:00","2021-03-16 23:34:00","2021-03-16 23:34:00","721.99"
"2021-03-16 20:37:00","2021-03-16 20:37:00","2021-03-16 23:37:00","2021-03-16 23:37:00","728.0"
"2021-03-16 20:40:00","2021-03-16 20:40:00","2021-03-16 23:40:00","2021-03-16 23:40:00","723.49"
"2021-03-16 20:43:00","2021-03-16 20:43:00","2021-03-16 23:43:00","2021-03-16 23:43:00","714.0"
"2021-03-16 20:46:00","2021-03-16 20:46:00","2021-03-16 23:46:00","2021-03-16 23:46:00","708.51"
"2021-03-16 20:49:00","2021-03-16 20:49:00","2021-03-16 23:49:00","2021-03-16 23:49:00","713.01"
"2021-03-16 20:52:00","2021-03-16 20:52:00","2021-03-16 23:52:00","2021-03-16 23:52:00","722.99"
"2021-03-16 20:55:00","2021-03-16 20:55:00","2021-03-16 23:55:00","2021-03-16 23:55:00","728.0"
"2021-03-16 20:58:00","2021-03-16 20:58:00","2021-03-16 23:58:00","2021-03-16 23:58:00","730.98"
"2021-03-16 21:01:00","2021-03-16 21:01:00","2021-03-17 00:01:00","2021-03-17 00:01:00","729.0"
"2021-03-16 21:04:00","2021-03-16 21:04:00","2021-03-17 00:04:00","2021-03-17 00:04:00","731.48"
"2021-03-16 21:07:00","2021-03-16 21:07:00","2021-03-17 00:07:00","2021-03-17 00:07:00","721.03"
"2021-03-16 21:10:00","2021-03-16 21:10:00","2021-03-17 00:10:00","2021-03-17 00:10:00","705.02"
"2021-03-16 21:13:00","2021-03-16 21:13:00","2021-03-17 00:13:00","2021-03-17 00:13:00","710.99"
"2021-03-16 21:16:00","2021-03-16 21:16:00","2021-03-17 00:16:00","2021-03-17 00:16:00","709.01"
"2021-03-16 21:19:00","2021-03-16 21:19:00","2021-03-17 00:19:00","2021-03-17 00:19:00","712.01"
"2021-03-16 21:22:00","2021-03-16 21:22:00","2021-03-17 00:22:00","2021-03-17 00:22:00","702.51"
"2021-03-16 21:25:00","2021-03-16 21:25:00","2021-03-17 00:25:00","2021-03-17 00:25:00","697.0"
"2021-03-16 21:28:00","2021-03-16 21:28:00","2021-03-17 00:28:00","2021-03-17 00:28:00","695.0"
"2021-03-16 21:31:00","2021-03-16 21:31:00","2021-03-17 00:31:00","2021-03-17 00:31:00","689.49"
"2021-03-16 21:34:00","2021-03-16 21:34:00","2021-03-17 00:34:00","2021-03-17 00:34:00","693.0"
"2021-03-16 21:37:00","2021-03-16 21:37:00","2021-03-17 00:37:00","2021-03-17 00:37:00","693.0"
"2021-03-16 21:40:00","2021-03-16 21:40:00","2021-03-17 00:40:00","2021-03-17 00:40:00","699.01"
"2021-03-16 21:43:00","2021-03-16 21:43:00","2021-03-17 00:43:00","2021-03-17 00:43:00","691.05"
"2021-03-16 21:46:00","2021-03-16 21:46:00","2021-03-17 00:46:00","2021-03-17 00:46:00","691.0"
"2021-03-16 21:49:00","2021-03-16 21:49:00","2021-03-17 00:49:00","2021-03-17 00:49:00","695.49"
"2021-03-16 21:52:00","2021-03-16 21:52:00","2021-03-17 00:52:00","2021-03-17 00:52:00","694.0"
"2021-03-16 21:55:00","2021-03-16 21:55:00","2021-03-17 00:55:00","2021-03-17 00:55:00","691.0"
"2021-03-16 21:58:00","2021-03-16 21:58:00","2021-03-17 00:58:00","2021-03-17 00:58:00","695.49"
"2021-03-16 22:01:00","2021-03-16 22:01:00","2021-03-17 01:01:00","2021-03-17 01:01:00","700.99"
"2021-03-16 22:04:00","2021-03-16 22:04:00","2021-03-17 01:04:00","2021-03-17 01:04:00","703.49"
"2021-03-16 22:07:00","2021-03-16 22:07:00","2021-03-17 01:07:00","2021-03-17 01:07:00","714.47"
"2021-03-16 22:10:00","2021-03-16 22:10:00","2021-03-17 01:10:00","2021-03-17 01:10:00","725.49"
"2021-03-16 22:13:00","2021-03-16 22:13:00","2021-03-17 01:13:00","2021-03-17 01:13:00","719.5"
"2021-03-16 22:16:00","2021-03-16 22:16:00","2021-03-17 01:16:00","2021-03-17 01:16:00","725.48"
"2021-03-16 22:19:00","2021-03-16 22:19:00","2021-03-17 01:19:00","2021-03-17 01:19:00","730.0"
"2021-03-16 22:22:00","2021-03-16 22:22:00","2021-03-17 01:22:00","2021-03-17 01:22:00","723.51"
"2021-03-16 22:25:00","2021-03-16 22:25:00","2021-03-17 01:25:00","2021-03-17 01:25:00","716.02"
"2021-03-16 22:28:00","2021-03-16 22:28:00","2021-03-17 01:28:00","2021-03-17 01:28:00","721.99"
"2021-03-16 22:31:00","2021-03-16 22:31:00","2021-03-17 01:31:00","2021-03-17 01:31:00","727.5"
"2021-03-16 22:34:00","2021-03-16 22:34:00","2021-03-17 01:34:00","2021-03-17 01:34:00","728.01"
"2021-03-16 22:37:00","2021-03-16 22:37:00","2021-03-17 01:37:00","2021-03-17 01:37:00","735.0"
"2021-03-16 22:40:00","2021-03-16 22:40:00","2021-03-17 01:40:00","2021-03-17 01:40:00","727.5"
"2021-03-16 22:43:00","2021-03-16 22:43:00","2021-03-17 01:43:00","2021-03-17 01:43:00","726.99"
"2021-03-16 22:46:00","2021-03-16 22:46:00","2021-03-17 01:46:00","2021-03-17 01:46:00","730.51"
"2021-03-16 22:49:00","2021-03-16 22:49:00","2021-03-17 01:49:00","2021-03-17 01:49:00","739.99"
"2021-03-16 22:52:00","2021-03-16 22:52:00","2021-03-17 01:52:00","2021-03-17 01:52:00","739.99"
"2021-03-16 22:55:00","2021-03-16 22:55:00","2021-03-17 01:55:00","2021-03-17 01:55:00","741.51"
"2021-03-16 22:58:00","2021-03-16 22:58:00","2021-03-17 01:58:00","2021-03-17 01:58:00","747.0"
"2021-03-16 23:01:00","2021-03-16 23:01:00","2021-03-17 02:01:00","2021-03-17 02:01:00","744.0"
